7078631	basel	0	0	0	0	1	0	0	0	5.5	156	156	156	799000
7168860	basel	0	1	1	1	1	0	1	0	6.5	504	230	200	1395000
7188437	basel	0	1	1	1	1	0	1	1	8.0	603	50	177	425267
7205906	basel	0	0	0	0	0	0	1	0	5.5	174	174	167	820000
7214795	basel	0	0	0	1	1	0	0	0	7.5	208	255	192	1395000
6768368	basel	0	0	0	0	0	0	1	0	12.0	2257	2257	324	1250000
6864425	basel	0	1	0	0	1	0	0	1	4.5	398	130	105	850000
6961635	basel	0	0	0	0	1	0	0	1	5.5	110	161	138	1150000
7052176	basel	1	1	1	0	1	0	1	1	7.0	800	800	200	995000
7127099	basel	0	0	0	0	0	0	1	0	6.5	394	394	158	770000
7168161	basel	0	0	0	0	0	0	1	0	2.5	367	367	367	680000
7180067	basel	0	0	0	0	0	0	1	1	9.5	732	732	279	2895000
7207033	basel	0	0	1	0	1	0	1	0	5.5	820	223	181	835000
5872599	basel	0	0	0	0	1	0	1	1	6.0	820	223	181	820000
7065264	basel	0	0	0	0	1	0	1	0	8.5	10777	10777	276	4500000
7111424	basel	0	0	0	1	1	0	1	1	9.0	1412	1412	535	1290000
7113761	basel	0	0	0	0	0	0	0	0	6.5	128	128	140	1190000
7150523	basel	0	0	0	0	0	0	1	1	3.5	971	971	140	760000
7164425	basel	0	0	0	0	0	0	0	0	7.5	229	229	229	970000
7196608	basel	0	0	0	0	0	0	1	0	4.5	711	240	105	775000
7206868	basel	0	0	0	0	1	0	1	0	4.5	273	273	115	700000
7211858	basel	0	0	0	0	0	0	0	0	6.0	687	687	687	356868
5636211	basel	0	0	0	0	1	1	1	0	6.0	1245	1245	1245	615000
7058231	basel	0	0	0	0	0	0	0	0	12.0	994	994	233	998000
7134344	basel	0	0	0	0	1	0	0	0	5.5	797	494	354	2350000
7149453	basel	1	1	1	1	1	0	1	0	8.0	383	383	166	855000
7164156	basel	0	1	1	1	1	0	1	1	6.5	601	601	154	1390000
7164404	basel	0	0	0	0	1	0	0	1	4.5	1300	1300	120	650000
7176617	basel	1	1	1	1	1	1	1	1	4.5	272	272	114	620000
7200615	basel	0	0	0	0	0	0	1	1	6.5	405	405	181	1250000
6784200	basel	0	0	0	0	0	0	1	0	4.5	396	396	160	1150000
7036671	basel	0	0	0	0	1	0	0	0	5.5	229	229	137	1240000
7094585	basel	1	1	1	0	1	0	1	1	4.5	1529	1529	150	620000
7104318	basel	0	0	0	0	1	0	1	1	4.5	139	139	186	620000
7151947	basel	1	1	1	0	1	0	1	1	5.5	820	223	181	672000
7178864	basel	1	1	0	0	1	0	1	1	9.0	954	954	954	585000
7180018	basel	0	0	0	0	1	0	1	1	7.0	451	451	159	890000
7208173	basel	0	1	1	0	1	1	1	1	6.5	416	416	290	1300000
6746203	basel	0	1	1	0	1	0	1	1	5.5	1384	158	129	1090000
6993478	basel	0	0	0	0	0	0	0	0	6.5	940	940	136	1390000
7057199	basel	0	1	0	1	1	0	1	1	7.5	699	205	145	2500000
7096098	basel	0	1	0	0	1	0	0	1	6.5	896	896	147	890000
7155068	basel	0	0	0	0	1	0	0	0	5.5	588	588	182	1590000
7201233	basel	0	0	0	0	0	0	0	0	3.0	57	57	58	420000
7206822	basel	0	0	0	0	0	0	0	0	6.0	724	724	724	830000
6506394	basel	0	0	0	0	1	0	0	1	6.5	1095	1095	210	825000
7011247	basel	0	0	0	0	1	0	0	0	5.5	195	195	160	590000
7100674	basel	0	0	0	0	0	0	0	0	5.5	820	223	181	199000
7127346	basel	0	0	0	0	0	0	0	0	5.5	160	160	160	1090000
7147446	basel	1	1	1	1	1	0	1	1	5.5	333	333	143	995000
7161898	basel	0	0	0	0	1	0	0	1	5.5	558	170	123	850000
7210483	basel	0	0	0	0	0	0	0	0	6.0	820	223	181	685000
6829147	basel	0	0	0	0	0	0	1	1	6.5	260	260	135	499000
6995396	basel	0	0	0	0	1	0	1	1	5.5	549	549	130	680000
7012595	basel	1	0	1	1	0	0	1	1	5.5	438	65	130	825000
7087768	basel	0	0	0	0	0	0	0	0	14.0	2537	2537	340	2500000
7173506	basel	0	0	0	0	0	0	1	0	6.0	227	227	163	2200000
7189261	basel	0	0	1	1	1	0	1	0	4.5	4238	4238	145	750000
7207584	basel	0	0	0	0	0	0	0	0	5.5	90	150	150	570000
6740818	basel	1	1	0	0	1	0	1	1	9.0	788	788	153	780000
7114929	basel	0	0	0	1	1	0	1	1	6.5	415	415	177	980000
7134213	basel	0	0	0	0	0	0	0	0	6.0	782	782	180	728605
7143129	basel	0	0	0	0	1	0	1	1	6.5	457	457	155	930000
7196319	basel	0	1	1	1	1	0	1	0	5.5	157	162	120	695000
7200748	basel	0	0	0	0	0	0	1	1	9.5	1254	1254	422	2250000
7214012	basel	1	1	1	1	1	0	0	1	20.0	1422	1000	760	2950000
7046938	basel	0	1	1	1	1	0	1	0	5.5	750	750	166	850000
7050308	basel	0	0	0	0	0	0	0	0	4.5	390	390	136	780000
7090609	basel	0	0	0	0	0	0	1	1	8.0	6083	6083	428	850000
7100694	basel	0	0	0	0	0	0	0	0	6.5	306	214	309	1055000
7157889	basel	0	0	0	0	0	0	0	0	5.5	166	166	166	873500
7167899	basel	0	0	0	0	0	0	0	0	7.5	804	804	269	1590000
7209387	basel	0	0	0	0	1	0	1	1	12.0	3939	540	243	880000
7036672	basel	0	0	0	0	1	0	0	0	6.5	257	257	168	1250000
7131102	basel	0	0	0	0	1	0	1	0	6.5	1077	1077	191	920000
7161023	basel	1	1	1	1	1	0	1	0	5.5	494	102	167	963000
7166081	basel	0	0	0	1	0	0	0	0	5.5	363	363	181	1195000
7180021	basel	0	0	0	0	1	0	1	0	10.0	1589	1589	190	1470000
7193252	basel	0	0	0	0	0	0	0	0	4.5	38	38	80	395000
7194991	basel	0	0	0	0	1	0	1	0	6.5	582	582	253	2490000
6994388	bern	0	1	1	1	1	1	1	1	7.5	759	331	225	1445000
6996153	bern	0	0	0	0	1	0	0	0	6.0	1010	1010	220	1290000
7090919	bern	0	0	0	0	1	0	0	1	5.5	297	297	210	900000
7111437	bern	0	0	0	0	1	0	0	0	4.5	916	916	84	290000
7121336	bern	1	1	0	0	1	0	0	0	7.5	2544	2544	350	1750000
7161931	bern	0	0	0	0	1	0	1	0	6.0	167	234	162	1350000
7173625	bern	0	0	0	0	1	0	1	0	6.0	418	418	172	1090000
7178827	bern	1	1	1	1	1	1	1	1	5.5	283	283	122	1050000
7184571	bern	0	0	0	0	1	0	1	1	7.5	629	629	180	1165000
7203921	bern	1	1	0	0	1	0	1	1	9.5	1646	1646	186	1075000
7207129	bern	0	0	0	0	1	0	1	0	5.5	540	540	167	980000
7211373	bern	0	0	0	0	0	0	0	0	5.5	120	120	120	490000
6201005	bern	0	0	0	0	0	0	0	1	5.5	240	240	209	1495000
6486297	bern	0	0	0	0	0	0	0	0	4.5	716	716	120	895000
6667527	bern	0	0	0	1	1	0	0	0	5.5	131	189	139	695000
7050308	bern	0	0	0	0	0	0	0	0	4.5	390	390	136	780000
7089012	bern	0	0	0	0	0	0	0	0	6.5	526	526	193	980000
7111196	bern	1	1	1	1	1	0	1	1	5.5	993	993	180	1250000
7163085	bern	0	0	0	0	1	0	0	0	5.5	358	358	160	950000
7170405	bern	0	0	0	0	1	0	0	0	7.0	2691	2691	234	940000
7185166	bern	0	0	0	0	1	0	1	0	4.5	138	138	138	1079000
